slide,inst,rec@0.5,area,ecc,extent,axis_ratio
280120-26,115,1,10523,0.436285184150773,0.7692251461988304,1.1113476488373093
280120-26,116,0,10938,0.6205251707913889,0.787699841567046,1.2752068071787148
280120-26,117,1,9585,0.6755317516749739,0.7034862385321101,1.356243178368771
280120-26,118,0,6412,0.8221733869511489,0.603539156626506,1.756737094911064
280120-26,119,0,9740,0.4611231190059809,0.7980989839396919,1.126968605387789
280120-26,120,1,9510,0.6615080374420755,0.6460597826086957,1.3334434312357932
280120-26,121,0,8255,0.4995712754115883,0.7784064120697785,1.1543707888345962
280120-26,122,1,6116,0.6685353224736039,0.7730030333670375,1.3446636664419074
280120-26,123,1,11153,0.6468942465412446,0.803183062076912,1.3113383033388697
280120-26,124,1,6419,0.6285019920011077,0.7839521250610649,1.28566436971327
280120-29,1,1,9375,0.7749214715576126,0.6727181400688863,1.5821344781723952
280120-29,2,0,17532,0.3851633186774242,0.785483870967742,1.083601566074066
280120-29,3,1,6261,0.3626226198795118,0.8094376212023271,1.0730349794658438
280120-29,4,1,13022,0.4568193578279583,0.7376649861213391,1.1241519187676727
280120-29,5,1,11113,0.752349215042553,0.7526073411892185,1.51799316603667
280120-29,6,1,12834,0.4492198438129496,0.7792349726775957,1.1192928294060946
280120-29,7,1,13576,0.6848190609829253,0.7559861899988863,1.3722820854740354
280120-29,8,1,16265,0.5322982811232193,0.7425584368151936,1.1812555439719274
280120-29,9,1,7520,0.4267735279283625,0.7752577319587629,1.1057561395444648
280120-29,10,1,11699,0.6656227107093375,0.8602205882352941,1.3399645125901054
280120-29,11,1,11268,0.3477299182133642,0.8093083387201034,1.0665588799400838
280120-29,12,1,11812,0.1268905776333858,0.768210197710718,1.0081491509069056
280120-29,13,1,7625,0.6723367467455662,0.7278541428025964,1.3509033049553458
280120-29,14,1,14393,0.5609665471961697,0.7505736337088027,1.207965123467092
280120-29,15,1,6963,0.7965533317018064,0.658252977878616,1.6540729214314085
280120-29,16,1,10346,0.6664521302478703,0.7521628498727735,1.341295578383787
280120-29,17,1,8584,0.5616957844668102,0.7789473684210526,1.2086872952608982
280120-29,18,1,13507,0.2889575254387134,0.7636250565355043,1.0445588779802486
280120-29,19,0,14860,0.6078809645927022,0.6595064796733534,1.259401163917363
280120-29,20,1,7587,0.6572591101189238,0.76497277676951,1.3268500113139197
280120-29,21,0,7813,0.8633604147920962,0.6739993098688751,1.98181586144598
280120-29,22,1,9338,0.7561494273799529,0.6490130664442592,1.5281197083477434
280120-29,23,0,16689,0.6359537114926787,0.7197567602535904,1.2957946736654384
280120-29,24,1,13564,0.7483642848587966,0.6644459684530224,1.5076408496289615
280120-29,25,1,12343,0.698743790300372,0.7814993035329872,1.3978740896497714
280120-29,26,1,8608,0.6496661189331765,0.7811252268602541,1.3154092829852786
280120-29,27,1,13472,0.3241574455651761,0.7676353276353276,1.0570789380670649
280120-29,28,1,10781,0.6404400171687792,0.7696316390633924,1.3020694430145037
280120-29,29,1,11182,0.4312378715586267,0.7847017543859649,1.1083546684391443
280120-29,30,1,8581,0.7966756176694219,0.6575478927203066,1.654513945650819
280120-29,31,0,5013,0.7131632972489744,0.779020979020979,1.4265377162659738
280120-29,32,1,7001,0.8821482662445256,0.6504087699739873,2.1232693763733392
280120-29,33,1,11548,0.5743363822946081,0.7662906436629064,1.2215689019275862
280120-29,34,1,5890,0.7631184208808554,0.6925338036449148,1.5473680088898023
280120-29,35,1,12560,0.7220107334078337,0.7191114164662773,1.4453334673066194
280120-29,36,1,9232,0.877007034932587,0.5950370609087979,2.0812627630575813
280120-29,37,0,7753,0.4554215989869346,0.7627151992129857,1.1232473067105744
280120-29,38,1,13876,0.59540622404855,0.7535161553081727,1.2446715426234518
280120-29,39,1,15246,0.6307161020298534,0.7781747652102899,1.2886371118126951
280120-29,40,1,14753,0.7247222551130962,0.7418787086392437,1.4512922142444102
280120-29,41,1,12952,0.53826986715011,0.7671167969675432,1.1865597838035629
280120-29,42,1,11155,0.5520290101054194,0.7039631452732551,1.1992925542816664
280120-29,43,1,7647,0.9434921922137178,0.6317746199603437,3.017549272515017
280120-29,44,1,12233,0.7774015060137681,0.709241651205937,1.5898132683478363
280120-29,45,0,17586,0.651055337373629,0.7322618254497002,1.3174705175980388
280120-29,46,1,11419,0.3151143547524988,0.8064265536723164,1.053681145796292
280120-29,47,1,12915,0.3376575313043941,0.7649253731343284,1.0623955165489762
280120-29,48,1,9930,0.7749261795109891,0.7739069441197101,1.5821489268233897
280120-29,49,1,6936,0.9714227171958928,0.7372448979591837,4.213079510119935
280120-29,50,1,14368,0.5305062778451506,0.7843651053608472,1.1796890481954982
280120-29,51,1,10428,0.27754809812337,0.7006651884700665,1.040894948185559
280120-29,52,1,8653,0.81035693000877,0.6978225806451613,1.7066694204221566
280120-29,53,1,11839,0.4237037849184285,0.7584726760202447,1.1039954831738197
280120-29,54,1,10489,0.7157820707976479,0.7730689858490566,1.432000606476429
280120-29,55,1,9949,0.3959454722978826,0.7531985767279885,1.0889995513044106
280120-29,56,1,13297,0.7914287008776223,0.6691324476650563,1.6359610630176225
280120-29,57,0,16367,0.2915033144519683,0.7574509440947798,1.0454019985378389
280120-29,58,1,10970,0.6492490578969407,0.7671328671328671,1.3147932159982252
280120-29,59,0,12564,0.565629658570127,0.8103715170278638,1.2126218738975545
280120-29,60,1,8913,0.9257423635047654,0.665447215170972,2.644419474008559
280120-29,61,1,11750,0.6764264800064249,0.7112590799031477,1.3577545199699026
280120-29,62,1,14476,0.5994622509652467,0.6985138004246284,1.2493705834639903
280120-29,63,0,17004,0.5493442677584138,0.7473628691983122,1.19675041119044
280120-29,64,1,10966,0.798955746430324,0.6935677692745557,1.6628149782930122
280120-29,65,1,7616,0.9351909063513356,0.5128619528619529,2.8237101748973066
280120-29,66,1,8055,0.574235574369258,0.7491629464285714,1.2214633853926025
280120-29,67,1,12325,0.5782288226599058,0.7916880781089414,1.225678493526687
280120-29,68,1,11164,0.7302388855636115,0.7418433118479634,1.4637175914593914
280120-29,69,1,12834,0.6253439949231435,0.71959629941127,1.2814775595910524
280120-29,70,1,6770,0.757871576342415,0.6141146589259797,1.532793114102691
280120-29,71,1,16000,0.7443710234111502,0.6684491978609626,1.497529986473433
280120-29,72,1,12248,0.6919812619997309,0.7068328716528163,1.3852037445117509
280120-29,73,1,9649,0.5922369317087136,0.7977017195767195,1.2410583736611371
280120-29,74,1,12338,0.8248748812551895,0.7438355338518117,1.7689242348612402
280120-29,75,1,14894,0.6963909248451715,0.7888771186440678,1.3934123497006758
280120-29,76,1,8845,0.7015264010852461,0.691447779862414,1.4032262256591377
280120-29,77,1,8940,0.939613036730665,0.5,2.921937065204479
280120-29,78,0,6884,0.9554179291578172,0.7455057396577864,3.386882146417125
280120-29,79,0,6363,0.6461878481846753,0.6899804814573846,1.3103096269604546
280120-29,80,1,9117,0.8553210704614784,0.6515866209262435,1.9301355872861483
280120-29,81,1,11356,0.7903514558108824,0.7136752136752137,1.632243424182571
280120-29,82,0,14365,0.2798978108818394,0.7885924462011419,1.041634333405885
280120-29,83,1,8676,0.9480509793180326,0.6288323548597521,3.143483308277472
280120-29,84,1,15848,0.4902817504272567,0.7737525632262474,1.1473626728399655
280120-29,85,0,16585,0.6656208981385349,0.6905812791472352,1.339961609897817
280120-29,86,1,11108,0.7906289217106411,0.711094040074259,1.6331980688697665
280120-29,87,0,13079,0.6549606392929573,0.7452421652421652,1.3233412348141
280120-29,88,1,14719,0.6687022631277867,0.7962241696418911,1.3449351310394408
280120-29,89,1,7717,0.4913800953064915,0.7125577100646353,1.1481778188787788
280120-29,90,1,12710,0.8719076116239494,0.5628625835879721,2.042189943092851
280120-29,91,1,8052,0.7956042908093938,0.6967206022324133,1.6506644400142774
280120-29,92,1,7926,0.934649836267138,0.5258757961783439,2.8123895432585218
280120-29,93,0,4338,0.9703311600815588,0.8048237476808905,4.135995947392982
280120-29,94,0,17946,0.6124961352519628,0.7145246058289536,1.2650644150568355
280120-29,95,1,11908,0.3748240836640386,0.7749072688228021,1.0786370025956296
280120-29,96,0,6230,0.5967264383795026,0.815018315018315,1.2461917344500846
280120-29,97,1,6273,0.7225487806398184,0.7063393761963743,1.4465082546853256
280120-29,98,1,11805,0.6519241511360753,0.6581735057983943,1.318766793912029
280120-29,99,0,11451,0.8944781407799623,0.692154255319149,2.2365776640246766
280120-29,100,1,8575,0.8452944281728527,0.718475073313783,1.8716049584584065
280120-29,101,1,8783,0.5816633722397926,0.7088781275221954,1.2293626818229018
280120-29,102,1,9827,0.6538218836609084,0.7799206349206349,1.3216176429073687
280120-29,103,1,22348,0.8054257154605757,0.7053847610630642,1.6872034970670249
280120-29,104,1,10267,0.8485236770771021,0.6857009283376745,1.8897968211066172
280120-29,105,0,10361,0.8637072206965049,0.7634099616858238,1.9841510545838967
280120-29,106,1,14271,0.8187111231540111,0.6423170402376451,1.741536412997246
280120-29,107,1,9593,0.8787493637296083,0.5973225404732254,2.095190728495062
280120-29,108,1,21713,0.719194036473667,0.6379046947529232,1.4392438707645334
280120-29,109,1,11900,0.6738846156194329,0.7608695652173914,1.353479236069445
280120-29,110,1,13030,0.5680462284858442,0.7732478784641861,1.2150717778299376
280120-29,111,0,5390,0.7961087162582811,0.730055532981173,1.6524729521453814
280120-29,112,1,12876,0.822480201625887,0.6096590909090909,1.758106552170919
280120-29,113,1,9571,0.7768569802504127,0.6580720572057206,1.588115595651425
280120-29,114,1,16960,0.6983548881724132,0.7555911966497372,1.397132615661871
280120-29,115,1,21448,0.913550361506199,0.526124711769612,2.458659916135414
280120-29,116,1,12645,0.3039673017320795,0.6544692303710988,1.0496676873359825
280120-29,117,0,8626,0.7777658048207549,0.7441338854382332,1.5909527568451638
280120-29,118,1,14164,0.696395872819053,0.6287286931818182,1.3934216720499124
280120-29,119,1,7888,0.5338229647211294,0.6973125884016973,1.182597466571307
280120-29,120,0,18144,0.831702467123408,0.5893970893970893,1.8010827220997296
280120-29,121,1,5969,0.9376840009003644,0.6627803686431268,2.8777876343259496
280120-29,122,1,9371,0.8783205629533122,0.6553605147213092,2.091734442817073
280120-29,123,1,22256,0.8340794817442398,0.6455505279034691,1.8127623644691715
280120-29,124,1,9287,0.8357214503445115,0.6966991747936985,1.8209842044806568
280120-29,125,0,15075,0.713640354975117,0.75,1.4275267392626318
280120-29,126,0,6910,0.7159152974919362,0.7350281884905862,1.4322807428569158
280120-29,127,1,8510,0.8550130986759037,0.6512090602999694,1.928244608002288
280120-29,128,1,11178,0.4309563828403903,0.7155751872479355,1.1081894816585849
280120-29,129,0,8344,0.8444160465214333,0.6695554485636335,1.866758564658742
280120-29,130,0,6697,0.7730291639827342,0.7418032786885246,1.5763659003683812
280120-29,131,0,8295,0.7592986724693372,0.6952476741262258,1.5367066467603954
280120-29,132,0,9960,0.763833020171635,0.7904761904761904,1.549393314920295
280120-29,133,1,11928,0.897873556159613,0.594616151545364,2.271419019109263
280120-29,134,1,9488,0.875423365596978,0.5723938223938224,2.068864473169161
280120-29,135,1,9088,0.8601834118814954,0.6760898675792293,1.9608427481476685
280120-29,136,1,13197,0.7863350929792747,0.6762143881943021,1.6186462142573486
280120-29,137,1,11174,0.7004441831557292,0.719047619047619,1.401134836051844
280120-29,138,1,13696,0.8169195462291619,0.6694037145650049,1.733848557203235
280120-29,139,1,9501,0.9207608333961638,0.5406282007511096,2.56326439332698
280120-29,140,0,10774,0.5960873137801114,0.7615210630477806,1.245454683769868
280120-29,141,0,4015,0.8279975857853132,0.5126404494382022,1.783384220861635
280120-29,142,1,12512,0.5411463827984729,0.8434108527131783,1.189161867942052
280120-29,143,0,11376,0.7761136578674596,0.7175023651844844,1.5858087967036356
280120-29,144,1,15311,0.484036965308907,0.7757118249062722,1.1427950390248525
280120-29,145,1,12422,0.811101983882944,0.5521870554765291,1.7096800674743886
280120-30,1,0,5695,0.8374001305513433,0.8399705014749262,1.829523668308472
280120-30,2,1,10240,0.397228976318509,0.7624153078698533,1.0896575310449768
280120-30,3,1,8945,0.5210268422315012,0.7856829161176987,1.1715908547523388
280120-30,4,1,8715,0.198534275841856,0.7831595974119339,1.0203103538701088
280120-30,5,1,9045,0.5814432987267619,0.7612995539096036,1.229124958703772
280120-30,6,1,11133,0.3084745823657185,0.7862288135593221,1.051267602758838
280120-30,7,1,8946,0.6189581069150007,0.7670410700505873,1.2731976592149858
280120-30,8,1,13650,0.5177792927127769,0.7442748091603053,1.16888762410474
280120-30,9,1,8458,0.7003989731682708,0.7809787626962142,1.4010477410563091
280120-30,10,1,10903,0.3738982692230827,0.790874800522269,1.0782023141397732
280120-30,11,1,7416,0.6765300630615151,0.776138147566719,1.3579299445721789
280120-30,12,1,12485,0.1593760405466614,0.7680241141732284,1.01294754779499
280120-30,13,1,9849,0.3852791458630129,0.8079573420836751,1.0836583419343686
280120-30,14,1,10230,0.4962568626401205,0.7616707616707616,1.151840516602617
280120-30,15,1,7283,0.747532104824713,0.7232373386295928,1.505512406481675
280120-30,16,1,8770,0.3711662365567799,0.7519506130498157,1.076928867920693
280120-30,17,1,10320,0.4988249537742928,0.7541103397880892,1.153798109274088
280120-30,18,1,12040,0.5664362401960474,0.7456955283042239,1.2134367729966689
280120-30,19,1,13600,0.0911591733673058,0.7864908628267407,1.0041810740936574
280120-30,20,1,11466,0.5399702004611096,0.7639925373134329,1.1880941540505203
280120-30,21,1,11570,0.5610022978137285,0.7491582491582491,1.2080004756797642
280120-30,22,1,7026,0.8633836105812921,0.5651544401544402,1.98197176221704
280120-30,23,1,10780,0.598885133968563,0.7504873294346979,1.248696771088173
280120-30,24,1,6918,0.5271483655303701,0.8318903318903319,1.1767844930071305
280120-30,25,1,13513,0.4482927266541401,0.7757175660160734,1.1187098718491515
280120-30,26,1,9822,0.7474601393347897,0.707891891891892,1.5053288765822206
280120-30,27,1,10216,0.5351264367008697,0.7710188679245283,1.1837513846226548
280120-30,28,1,5809,0.4872570672023674,0.7711403159431833,1.1451361841608652
280120-30,29,1,8044,0.6856397709732929,0.7456433073785688,1.3737377003111777
280120-30,30,1,6060,0.7934544346341769,0.6715425531914894,1.643035280070079
280120-30,31,0,11561,0.6071300361994937,0.7704251632680261,1.2584908944751534
280120-30,32,1,12325,0.6358241772530283,0.7578552542581319,1.295615495807785
280120-30,33,1,14203,0.2575968034133963,0.7735838779956427,1.0349261747702518
280120-30,34,1,9536,0.897868198129918,0.680462394748109,2.2713626430641107
280120-30,35,1,10927,0.6488088676878844,0.7669146546883773,1.3141443496774428
280120-30,36,1,12342,0.3206700824645309,0.8092053501180173,1.0557533289717724
280120-30,37,1,9331,0.5204570476579096,0.7687427912341407,1.1711139808356472
280120-30,38,1,12746,0.2986558659046227,0.7840797244094488,1.0478216673303218
280120-30,39,0,8218,0.9113223356947686,0.5668759053597296,2.428991022596664
280120-30,40,1,12687,0.5218872406471301,0.7625773877501953,1.1723130380994875
280120-30,41,1,8267,0.5202396563141879,0.7793174962292609,1.1709323318928968
280120-30,42,1,8045,0.819710217902611,0.6958138730323473,1.7458757239140577
280120-30,43,1,15919,0.6902911604913957,0.7610919869956014,1.3821094595249572
280120-30,44,1,11022,0.6682359971155662,0.7533834586466165,1.3441775099724236
280120-30,45,0,9459,0.6779015288994402,0.740604447228312,1.3602615851883744
280120-30,46,1,15781,0.335600737226642,0.752336003051106,1.0615662531830954
280120-30,47,1,11821,0.5987887013244798,0.7401076884547959,1.2485843507325536
280120-30,48,1,9854,0.4540383812415087,0.7674454828660436,1.1223569711765609
280120-30,49,1,11489,0.5623605793658725,0.7250410198157263,1.2093475984744246
280120-30,50,0,8535,0.9052007359166642,0.6239035087719298,2.353028279562729
280120-30,51,1,9327,0.7014973740019176,0.7250466417910447,1.4031699662205217
280120-30,52,1,8577,0.905682114122252,0.7673107890499195,2.358727347046893
280120-30,53,1,9514,0.5221905730637787,0.7193950850661626,1.1725682460973028
280120-30,54,1,9344,0.3663718652377929,0.7875263379688159,1.074727392149322
280120-30,55,1,10362,0.6554734469515414,0.7262405382674516,1.3241205959554727
280120-30,56,1,8282,0.873014729586075,0.7126140079160214,2.050466742127457
280120-30,57,1,10364,0.3752044590547317,0.7279112234864448,1.07881606082364
280120-30,58,1,9538,0.5131694137241697,0.7898964803312629,1.1651109796401606
280120-30,59,1,9709,0.558692791510264,0.7903133903133903,1.205727665144022
280120-30,60,1,11548,0.6120991837672783,0.8114679221418031,1.264572619452595
280120-30,61,0,12249,0.5762551672706607,0.7483504398826979,1.2235860886189072
280120-30,62,1,10571,0.4327443843580923,0.7731295253419147,1.1092418348934163
280120-30,63,1,8310,0.6940374545954997,0.7263986013986014,1.389006772419049
280120-30,64,1,9094,0.9007363597878808,0.5567187021732476,2.3022048255522605
280120-30,65,1,10118,0.3116929625948542,0.8290724352671255,1.0524289857114628
280120-30,66,0,8289,0.3380868066201948,0.7813914027149321,1.0625694782653283
